"temp","humidity","spo2","pulserate","ECG"
-0.105142266645178,0.420987687355031,-0.617425789211216,0.946853683816704,-0.853726996982815
-0.325667507622151,1.02294529683672,-0.0273326879841048,0.0498604449350592,0.0695206025578235
0.190387656366057,-1.56209504544115,0.467716600606222,-0.774816597427252,-0.139437993296314
0.458661856577294,0.534040371460779,-1.72370924900439,-1.08985970698255,-0.494867088058828
0.314455577784227,0.745634694301179,-0.9170620817936,-2.9051132604109,0.258301825478521
-0.0298988492643429,-1.62028741173086,2.26006600633453,-0.52607552310128,1.84886577251371
-1.69098875672021,-0.0438642466692889,0.372335410940569,0.30584673452512,-1.30839452145262
0.894287098749167,1.82635766718695,0.799377927982493,-1.15385995832049,0.141152308817742
-2.11380246804195,-0.896487108376365,0.833702154823681,-0.104246005098626,-0.583108311494901
-0.711819964195573,0.35212348547518,1.22391066172446,-0.542514026362551,-0.286741571611014
-0.367751538773275,-0.800134164814004,-0.901945896348268,-0.639815110333093,0.0357823542371543
-0.916558940736679,0.151019299205037,-0.352278248473408,-0.323522992666812,-0.368239849083844
0.0720575389487637,1.62977383563359,0.326798633503483,0.141510139957803,1.31722721943227
0.457662036065582,-1.19374369162205,-0.795927782179151,0.644807174545594,0.276770166468213
-1.03334847528833,0.973745019569381,-0.184294753111019,-0.676617060092481,-0.207201574843373
-0.0378866987327663,0.392364357183848,-0.342763803069377,-0.185903704732404,-0.223316230063292
0.889290902196403,1.79266463398132,-1.1784377008376,-1.92530934590616,1.19229765265167
0.780373395278156,1.28087459535647,0.607989606673406,0.283958755696607,0.806542903412435
-0.557784161208764,-0.83543408814151,-0.963564957038379,1.99022666485993,0.426229680791548
0.0702919928225354,-0.184630946639487,-0.575771406444794,0.463456300717717,0.97061890408332
0.275205937755547,-1.05756984274476,1.89809462145709,0.474700004528454,1.22082799306969
0.292269752426143,0.653939249045473,0.618482696947049,1.62636246061406,-0.387187588852345
-0.262640466758349,1.22877171060943,0.310457019639766,-0.238085060027738,-0.561266937711723
-1.50063539733935,0.660448899088977,0.582883105433894,0.297228792859419,1.12488893561758
-0.139602914878579,1.51682709296625,-0.265607485286943,1.49723981932065,-0.531825219043703
-0.505679257276625,-0.0272608609870468,1.36831821828227,0.0379483215430765,-0.845640304321031
-1.49071934387878,-0.197934907999706,0.54932214577698,-0.607125849598319,-0.780926336016182
-1.67582976855626,-0.527972921841763,1.40271491262694,-1.18715107972969,-0.252374831394081
-0.81260575550281,0.753141989473358,0.043307928447811,-0.954749825666106,-2.09606679896751
-0.236093166407262,0.843349008545772,-0.192377647548005,0.992678786195278,-0.0844433182295033
-0.500379406425688,0.0621784889674365,0.226986974629743,-0.455221089914243,-0.566355776366014
-0.240519318482873,0.500940191384802,-1.37782513698213,1.27463956205271,0.484369792843889
-1.35300381760987,-1.03604375433296,0.21828541540309,0.875595360096469,-0.541201950500366
0.503659986863935,-0.628171588400737,1.64352385368078,0.37745068650113,-0.0550654112375596
-1.33896657971376,0.715151425569329,0.397748616809556,0.62072332365175,-0.402889044259501
-0.360985661020052,-0.878388194205494,0.596165329132158,-0.231363254440786,0.805498080583274
0.16887107740632,-0.834852817961719,-0.0904150490196833,-0.108852121659074,-0.769813317192326
0.734422011834006,0.723263095023871,-1.11430964895018,-0.52926547881836,0.258350560476178
-1.23419792051595,2.11633589010932,0.202939524217255,-0.634110094010043,-1.86229182713841
-0.176486106250483,-1.32520291222714,-0.0493832665661437,-1.24156058402106,-0.539644940882364
0.540714590238977,-0.211564150309683,0.653127109838465,0.899660343242597,1.24611698276763
1.85641351108168,0.217412867310349,0.984715811683986,-1.37767406151687,0.736340213409691
0.264926241001963,1.25136882454193,1.18374489628314,0.220805034950506,-0.132891592844023
1.65967243217891,-0.0719159424057895,0.319710442435234,-0.652505251734092,-0.862790834468054
0.101339394424098,0.111114395739326,0.424121435479689,1.83463160284334,0.79900681589116
2.04435827784714,-1.51645992222539,-0.318333389425666,-0.986368850891241,-0.474090627853254
1.60236181782858,-1.09804092374704,-1.07520908032907,-1.16242411325968,-0.725572954157576
0.00792474733557195,-1.16906937010368,0.66065250327384,-0.380702993531825,1.05272152275923
2.00994416409163,-0.158095682530255,0.649854526209618,-1.30573362976022,-1.81754685688995
0.391987342262162,-0.0394126625955394,0.239313435026887,-0.104642979575427,-0.39459232014298
-0.875951149692931,-1.52697359356391,-1.19251291861207,-1.4411332277893,0.927196251880578
-1.58225362990515,-0.708414887599854,0.901192390613411,-1.38972969818787,0.425205437517036
-0.375994043967531,0.878155968794876,-1.31386956334282,1.31712408688506,-0.248449804523747
-0.542898523352805,-0.349331501799281,2.16582966242416,1.06563832398941,-1.32330682625867
-1.79292334325074,-0.893053057278627,-0.194405435124826,1.43111853706747,1.22138433362032
0.765229418976309,-0.656597541756619,-0.0962574580394696,-1.27950604290762,-0.13634883029336
0.81336978311435,-0.612390795628075,0.479209215312769,-1.1272208650836,2.02697911354905
-1.46466591312439,-0.0877442857593036,0.046288603503328,-1.63608932343896,0.0314263669271368
-1.65693570204428,0.886415637097654,-0.80961121143557,-0.0903275553233094,-0.00461252608174369
-0.415855430023452,1.53838055904259,-0.539531458090937,1.23163533969529,-1.86053966785976
-0.503504425581044,0.677116942859865,-1.04736949288633,-1.22946871872018,1.10487131975157
0.708576970419742,0.244156639546762,-0.639269522638167,-1.88700667860423,0.148291400328489
-1.80341342889974,-0.237554668620241,2.76205840783232,-0.365048546795762,0.552960092510317
0.520307377659384,0.609251391320918,-0.772027314566087,-0.645097213421238,1.05992195070732
-0.685312262914282,0.216086480403883,1.16868959385229,-1.0340775139073,0.778485020766159
-2.49416836389927,-1.14856719207126,1.27665551634172,1.06887107680286,1.04013662239634
0.695738048479061,-1.66782659919603,0.346920033509368,-0.588873932586196,-0.397669108606074
0.799873174179721,0.960856747266383,0.303765150772483,-0.605135031826722,1.13088234787163
1.15014433960003,0.403266871900339,0.198386047777362,-0.611784964348471,0.956483125710245
-0.994052701996223,1.27009624108976,0.0177672241205253,-1.55698015819956,0.158999874385335
-0.522005697546312,-1.05120879589366,0.997058121277483,-1.2238024291225,-0.791344687388072
-0.201654606170774,-0.591383886607425,1.24843027840601,1.16606724059283,0.573605592409347
-0.903859564795215,0.335058269109861,-0.66309643085695,-0.696479168511143,0.210216809611333
1.17325543051448,0.766726829941517,0.904686507381181,0.471925302775161,-0.293664632277688
2.23008989050702,1.32438971371832,-0.00585378432183928,0.458819491209211,0.124495509136834
-0.0553419269640612,-1.69408683624542,-0.847182553574357,0.909674213885895,-0.882841537172599
-0.288506275406976,-0.111549681109268,-0.374460373060364,1.34546341825891,-0.645565633646241
0.251244560363983,-0.0285746123564855,-0.0587510943265795,1.0909078855503,0.239030108480782
0.164133802857872,-0.836902877617182,0.677290472368788,-0.594421116807479,-2.73163284132601
0.928411180519971,-0.124658925456202,0.791859494080581,-0.781144802701912,-0.324910005873716
-0.940934396443552,1.50206848186577,0.612089627877844,-0.0141705676220926,1.03618106436315
-2.15480237959056,-0.188722060684993,1.24598948956444,0.734999773581331,-0.309059903134265
0.405962811016712,0.797022581797853,-1.05560840511759,-0.863811910654056,0.776475690290982
2.63568377015128,-0.170268309849653,0.489756836546151,2.12269661704006,-1.84688361555206
-0.941093480846807,0.900057703108797,0.417422545541274,-2.32670153312497,1.26039043954306
1.00959695027381,-0.939367679663458,-0.989125258065869,-1.93217339484776,0.982572242599504
0.919138211258593,1.05165329319385,0.260858524771737,0.889551361707748,1.06608219102256
2.0289963613524,1.90875018096685,0.795341710234069,0.123935951601819,-2.33245684804088
-0.213476386698252,-1.31478278425529,-0.30570888979353,-1.47454417151924,1.76427149120552
-0.742002165314159,0.0527288162950769,-0.0836262055559443,0.823511100851936,-0.0479959223266072
0.955857377182609,-0.660614148646668,-0.388756160521162,-0.123448797044917,0.088527058333126
0.221419555064998,0.618685191223618,0.810845627745501,0.921774276890952,0.685576078322187
-0.468344948637131,-1.15224717260416,0.744647125181289,0.379310188132696,-0.244015072088033
0.916839443937704,1.7221433561004,-1.1372467813784,1.00644406835246,-0.442275287317269
-0.458908909007178,0.599517206293915,-0.581621692588921,-1.54110017105194,1.16587117158806
0.76958830864828,-0.142241061433421,0.547921669670634,0.0891320031352594,0.0862725518701377
-1.71549707208548,0.984076726320662,-0.447847173166545,0.23315774211334,1.08216469106853
-0.109078247424374,1.9208725104999,0.404903812048112,0.565921858392382,-1.90038825629943
0.430389364519368,-1.21910257867982,-0.782352405426699,-1.1875905507146,0.0146462797353343
1.24720809089444,0.149930460556438,0.481043654850901,-1.12252780099187,-2.39035475475614
0.515303348293511,0.659752003828313,-0.353692198346044,-0.74851376182325,-0.835548201044759
-1.06669950144953,-0.776162023945036,-1.95886986999374,0.0949117278153399,-0.850121587098157
0.671619785916821,-0.208349815705222,-1.21156009875229,-1.10661447293653,-0.808916029470848
0.693213021672487,-0.518251253723334,0.369598008728213,-1.21571386772013,-1.05684998787928
2.03289223280357,0.507288567412369,-0.677916345955328,-0.606714862553632,0.53745612940654
1.82889295197904,0.127590560239012,0.0523572330544857,-0.569365370981326,-1.57612836104156
0.240535834054732,2.31163549097578,-1.83718925178237,-1.0086801647366,-0.125937918342903
-0.335203950507483,-0.376428091851484,0.85022836987062,0.20670469734542,-0.457629202154131
2.49878189385534,-0.438165682121499,-1.05107949211515,-0.925414740331056,-0.0247375032543402
-0.539888786009248,1.10779181063432,1.19645253625931,-0.601616027186424,0.420247926420764
0.575755448901659,0.138309060556764,-1.46393407492299,1.18703942848214,1.78685437046656
-2.12831961447631,-0.363656343362539,0.497444806816803,-0.307577159275564,0.247620417751685
1.51999137927146,-0.460013931515609,-1.22681239438112,0.184954991318926,0.77300954868377
0.764174722802805,0.32054413265429,0.372579251208503,-1.28880568574537,-1.24505917780432
-0.180868959737133,0.434142219067982,-1.57178683896272,1.29983827445646,-0.293111052144053
-0.816386688102524,0.213608432815464,-0.584241619288159,-0.107872410117957,-1.20241575264403
0.587159323587596,-0.146335951163679,-2.28074244193596,-1.08770826030946,0.895312046941393
1.17990894865912,1.02361899526157,-0.770748958615178,1.18615484083318,-0.731463442665072
-0.796300009079646,1.33066851034046,0.69135435956311,1.35016680145535,-1.18532163519174
0.173459344317223,-0.676352516114316,1.56397302675437,-0.59288800543038,-0.323240774192975
-0.259672992092762,0.0782728469902951,-3.25664574250571,0.431140701840691,-0.740922596588181
0.166802334878418,0.472964029122479,0.789551284831434,-0.757723359573445,-1.16507099314706
0.0650181036155498,-0.134745404773205,-0.836642276817252,-0.30714401610339,-0.0418752689834059
-0.155157722171295,0.867052663442251,0.821319196956926,0.313693723260681,0.478341437506582
0.670180061481187,-0.201154865860434,-0.815568099976917,-0.307719478906386,0.906429154165651
0.288087062059405,-0.441473537905158,-2.05391412945831,0.142555255750143,0.595938195158707
-1.17431619775854,0.936730406573972,0.353108019044961,-0.322288651425134,1.16379391011274
0.40137637338231,-0.841063368114168,-0.53613184433389,-0.437004550745405,0.140813202183627
1.46660916877825,-0.562499276605731,-1.15530013354434,0.692059237827647,-0.860498827310777
0.00959187579512999,-1.10950877337932,-0.387282451841255,1.25494485535213,-1.67005791531454
0.668796336129184,-0.223285333404595,-1.85757544429414,1.72798238473244,1.44897076050488
0.300373345359732,0.555875563601596,0.211209104396953,-2.52113769312693,-0.316890206741168
0.431163955769131,2.81473561982489,0.667406498024337,1.32478939165144,0.0433605016118621
-0.429910665335099,-0.447266941453728,0.259692488450393,-0.529781684749239,0.542380506124402
-0.00165246221346364,0.0145783030168485,1.01449837538584,0.932982997780431,-2.58184546439894
2.26605813537215,-0.124973504982949,0.50712111586749,-1.53748487186212,-0.128918469695872
-0.972145097913465,0.963605424472316,-1.03393965141326,0.996907569082903,-1.05797955980775
0.173074475419442,1.26940117426431,-0.0637530498596689,-0.145030700266396,0.706710062088349
1.02451966963751,1.87466958953279,0.301027029463362,-0.0743688462289118,-0.0895670955215602
0.407432633064178,-0.23971496739811,-1.38160036829546,1.48079026246031,-0.949296445013266
-1.52133619672993,0.155036394345154,-0.0461060386667781,-0.488982908558798,0.211009360161249
0.242700684244061,0.526584619416454,0.601378385568877,-0.829050671204079,-0.087222986446825
-0.943613318419609,-0.0360725644321776,1.35064502894681,-1.53145626145978,-1.39121493681179
-0.0964406527370461,-1.44045958716095,-0.372747883502609,0.683870003472037,0.814418816555433
0.08865893610096,-0.496840456207874,-0.921128281549082,-1.72480512581215,-2.29570515450278
-0.359272035522336,0.0468130638333846,-0.514265799211491,-0.0224031782243272,0.916068073904662
-0.197872533363312,1.31823713745202,-0.369288547281952,0.656712597253027,-1.79005216684941
-1.31918314657736,-0.288774739487549,0.0474599911701993,-1.29767565945919e-05,-0.646425180399037
0.533522167088747,-0.449955747354679,0.132291714921104,1.96182288181736,-1.44722311286897
-0.56891796813582,-0.547590667771945,0.472826822774554,-0.306264682539187,0.460670563739682
0.890688914292292,0.140431829964677,1.27519975220818,-0.396347858899105,1.35655905480875
-0.259863718678703,-0.465842309454146,-1.25500898306691,0.841584839449505,0.402292025023605
-0.2325690282494,-1.46762708165487,1.81527183689655,1.7950848765592,1.17959870310699
1.4537154939644,-0.0661364558910727,-0.633682346208122,1.53288756542438,-2.00621343643553
0.526767325846775,-0.91197530717524,1.01308896527912,0.0295858437004032,-1.68191890688687
0.268953904690983,-0.333381425705045,0.876721904317885,-0.338791864059258,-0.625760659598758
-0.688917227558411,-0.628109248114787,-0.347179751636531,-1.39296681151456,1.39073994809252
-0.360931586645346,2.72573862800156,0.360518466059942,-0.73969006745058,-2.38838935350406
0.970547945350234,-0.0552119697009424,-1.16428536021783,-0.0778579629405796,1.5575414318896
0.306530976188724,0.227587040025216,0.569312917587713,0.401162933245152,0.0249774264656595
0.809005586212542,0.650210780092269,-0.39766909277868,0.31774742183725,-0.73157358205228
-1.87881835434663,-0.506983302174468,0.851396403571447,-0.151294389540697,-0.0404728876399668
0.219652579223519,-1.71790145714146,0.808788619159278,0.365474204144437,1.20410127777472
1.13055220885575,1.84466291292422,-1.27158596357803,-1.44317626688289,-0.603734171107746
0.0223934669905245,0.749363117149321,0.866054926376303,-0.979150331636277,-0.941848412517851
1.1920912679918,-1.76394255389259,0.607936076700381,-0.196928927938064,0.147440233127513
-0.297782359723486,-0.170701486468574,0.047987792722923,0.0607146412716638,-0.321336017130112
1.11228019528914,-1.12090139086942,1.44960000232285,2.52555151843023,0.325808043898608
-1.23623513678865,1.60418564248805,0.937504450516721,-1.58663450141038,0.171416433155771
1.26592717270893,-0.830232413489711,-1.46026533178988,-1.43061426073861,-0.567959306989908
1.16794885868149,-0.563995229856605,-0.37379134108676,-0.686320075917425,0.207701581719067
0.776524762511546,0.733645717484247,-1.85993347232122,-2.26412361411013,-0.640026022015059
-0.0345769918254109,0.64694812761768,0.295088766082581,0.272461492110021,0.723684444573272
-1.16976717070495,0.998500570251187,0.536608097873654,0.769512068794045,-0.716983585146142
-0.201334869439577,0.759890454031569,0.166802404195859,1.17147905190821,1.22619077523425
-0.420860965633662,0.406540844988187,0.222638668452594,-0.732687875339284,-0.125978660227943
-0.823708134439661,0.509956723554349,0.245702413684537,0.742004689429017,1.10853933273157
0.392524739871809,1.00900642143383,-2.44147586630545,0.00808503816878761,0.187723906406746
-0.619714967568651,0.841980675547446,0.362393311038823,0.764108615197705,0.329189114881523
0.408143151594303,1.80237240760191,1.41635363561479,0.0979210827376458,-1.98964691971396
-0.289453460281681,-0.655629039207897,-1.80728393186324,-0.89982964237854,-1.16829963635919
0.598027440819517,-0.555776972405839,-1.02943968647734,-0.580576920713115,-1.15761097968132
-0.958578594543144,-0.291126681889568,-0.46989549682961,-0.279540716095801,-1.25649888662335
1.61376446376958,1.67434405650979,-1.9650379919336,-0.266942493398084,-1.24525169209001
1.26630472179224,1.09232054302363,1.40246198374403,-0.703819685114905,-0.0566200472310458
-0.524775415587658,-0.360726584430895,0.678049041355724,-0.627491095114268,0.252109597351466
-0.908153230807666,-0.235404069198203,-1.36162576072622,1.28860080178341,-0.0199948350903904
-0.327952391273435,0.437282293701521,0.894639521536529,0.965406382002536,-0.893595145248782
-0.0030938500270297,-1.29439967433164,0.180330188402185,1.37839845182758,0.0626198176767431
-1.46046614664254,-1.42675442461316,1.30647784653073,0.647297896612323,-1.93138414111623
-1.08562377285846,-0.866009696539081,-0.689824323159465,-1.19740085664348,3.40108783259712
-2.13479542929483,1.31091367095991,-0.546454507397629,0.0792260634200163,-0.37402522088145
-0.268482712438933,-0.517215091068873,-0.385984477452028,1.6947812160298,-0.703471682560156
0.0570512531308798,-0.141461258800321,-0.26769473844157,0.650386740130521,-0.162070192747689
-0.201247001245262,-0.015075851727221,1.44629926246158,-0.940689655404678,-1.19145448803989
0.15570042589414,-2.79970677111054,-0.843892806916416,-1.00931769380929,1.41285716065702
-0.124655540531819,-0.202706089611861,-0.0714153954197557,-0.404219278871706,1.18322813675575
-0.192574723808845,-0.145356015427231,1.05748567539545,-1.27910641302285,0.73325207128637
0.299749542937603,1.15986419304003,0.603288532444169,0.133852619059686,0.244385376069439
-0.124621516002807,-1.2221327246934,-0.139725763776289,0.426111294895172,1.1741794697618
-0.507874537925105,-0.199682680788271,-0.942096154452276,-0.151934792392429,-0.403526021309507
1.84289774218769,2.38081716376538,-0.518228793034866,0.239776518027152,-2.21464040601733
-0.749508840066272,-1.0202525013534,0.679510883575501,0.531559282053695,-0.378021300701123
-0.0229529028837394,-1.45145940154193,-0.670819176322806,0.233156255235926,0.181645895113031
0.0414025686867206,-0.258071735278171,0.744241323213348,1.18532028459014,-0.112235282093643
1.79414529209931,0.456118357077861,0.34900794456125,0.0239983093884319,-0.515683405082902
-0.662538812145787,-1.22003193972854,-0.458554990006272,-0.274397963136705,-1.63023811463081
-1.27219182650759,1.8338773243887,0.167146094160233,-0.625808910891829,0.415029431951364
0.349653975188618,-0.606413618300973,-0.992151958438253,0.745724424873694,0.0981099662151983
-0.386328501391552,0.312779752437727,1.11022744969878,1.13794408515885,-0.28877546545405
-0.527945484249727,-1.19137725011845,0.329735101028416,0.372956471496275,-1.27222851046275
-1.65345022934037,0.0191358140308929,0.189019408693228,0.0195953320090816,0.702760559445665
0.873926713238818,0.84518552979982,-0.558217638433084,1.15736216336021,2.47912886070933
1.02256652993669,-0.180696557680338,0.878043576245916,0.139419963132924,0.785905777551028
0.110528160461281,0.101913408154406,0.170529809635304,1.01573140254471,1.66946930928524
0.000920620850889504,-0.674022358607469,-0.17142038542972,1.10800131682283,-0.342942028998712
0.734717847511694,-0.714287836707966,0.422147950687992,1.37335164075566,0.397455827770708
0.75652354969142,0.851582372963846,0.479085367258316,0.481975937538974,-0.976465204416689
-1.11645035494705,-0.902912155918026,-1.47466880459203,-0.514505620748742,0.503834249453715
0.371036316376178,1.13882383249271,1.06564817123929,0.618314525785127,0.687218853580441
0.0364863943851701,0.354288643268926,-0.0690090464912917,0.917083306341581,-0.891664058083413
-0.987246552117871,0.442060204073009,0.338406217926751,-1.24992656914356,0.780989700096141
-0.806696554642196,-0.635472891732791,0.292087645956577,-0.959018951626442,0.487380484277188
0.524899512187749,0.411877313749623,-0.0430971884552197,1.12273213190804,-0.24995203950669
0.421497137505861,-0.301519810700265,-0.31982941300826,1.79548679071546,-1.42759738751911
-1.13416595439527,1.31063515994557,1.73925911122162,0.0382614574790488,-1.79603626068436
1.67838009048211,0.455027586613541,-1.0269092349351,-1.36100736830742,-1.45860051858841
-1.17062068297942,-0.648793199713335,0.759653219740571,0.630758238098816,-0.187233630766817
-0.910955307711419,1.42417553678799,-0.0559191352234255,-2.08362104293287,0.336648805305878
-1.04765029121706,-0.559988262092114,0.734631132465732,0.56928661373533,-0.0826668308903511
0.109052719294491,-0.66996956422628,0.269868767663881,0.34353478666138,-1.94740900805801
-1.21239919113526,0.715986506916989,0.777426715909745,-1.03261923405942,0.678983691303386
1.10976891506869,-1.67331263018066,0.680722700635237,0.850710784273626,-0.586699230655456
-0.214422771570659,-1.90418290519875,1.43779785942034,1.38415090277026,0.395885582256291
1.21814863116705,0.601972134138513,-0.688141282339914,-0.578939913872711,-0.61738549257161
-0.0146538038353329,-1.9971700500659,-0.996609178032405,-1.22358077405231,0.835752617931984
-0.173797893153001,-0.614830719586839,-0.986368510993938,-0.667088731334718,1.42083545836723
-0.65653218480681,-0.379823814553132,-0.391873541400218,0.29600115045667,-2.14826851666197
-0.813496204333757,-1.44081417231001,-1.69494581110805,1.0132146442352,0.0549553009751554
-0.0648966003610801,-0.763928324506812,1.00531721004723,0.220529062728226,1.58582004532875
-0.626147543413058,-0.315404400379909,-0.618687573928972,0.690146978412963,-0.517999990193202
0.658185855439053,1.35384043612992,1.34782947809298,0.638172349997664,-0.273899094217022
-0.0582170858571555,0.682021647475782,1.25412945808868,-1.18131055448701,0.395520535286135
-1.50140882201848,0.159862104474871,0.899547909387049,0.206064595461423,0.644221090021366
-0.277443698708503,0.0759390660807881,-1.49886062747228,1.39854145095489,0.907134014285032
0.0715646131293962,-1.25267156989527,0.696199266740932,-2.45253930185104,-0.680764760685479
-0.356450932120007,-0.248637422288379,-0.780229644279075,-1.61228220766593,-1.00520936045705
0.735419527362265,0.217362632407208,0.769279272447171,0.464638286097608,0.166999069380616
1.20713465724534,1.27930166248699,-0.321255217427659,0.393205664585191,0.690641010601242
0.621832492564064,-0.877278784284434,0.969598921176643,0.986295538822168,0.626102950980189
-0.737656442480621,-0.316127733808944,-0.590179182614521,-0.546755565077747,0.28639403273225
-0.926519504342775,1.40557400898332,0.498195204814914,-0.515028269580329,0.0197333724177348
0.809744034229644,0.76535075518264,-0.608125579978331,0.527660141581913,-0.278338283912718
-0.537630545975046,0.206817694271764,-0.369455260016143,0.554118535996004,1.27113089288982
0.594727230867273,-0.569413597786854,1.47564743545364,0.675710422244693,0.35775078990048
1.82184031447123,-0.475015446518435,-0.129098417756662,0.955463838870713,-2.5653826070057
-0.596703285836273,-0.433797310619401,-0.955989186684297,0.433406946778025,0.111401911443722
0.0131410701865597,0.311915160175672,0.896625829382294,-0.769407670862359,0.098048182231394
-0.000197977375258867,0.921603592585505,0.266083786632699,1.61735140612682,1.03366019097493
0.252223850534979,0.710078203851653,-0.994930756462066,-2.08968590643047,-0.178771857449099
-1.32798649559074,1.57975576742833,-0.172984513893932,-0.875181119154173,-0.152625394335311
-1.62558299866988,-0.142598677804014,0.170955639712413,0.195610458660617,-0.418740983030691
0.148333880232671,0.590747842057205,-0.0942385209367738,-1.45430774599903,1.21759685598044
1.05379324012915,1.44179790766701,0.240431963782078,0.655445808445331,-0.662109368886556
-0.135363171075767,-0.308715237922277,0.647253785990725,-0.780776426920503,0.367040024248839
-0.0624825237848027,1.10486066780677,0.18652213687795,-0.591113258447512,1.14718403965434
1.5277984120749,0.321931225560607,0.0675891072992653,0.515819709642657,-1.16983344355699
-0.152926153956476,0.590245538537478,-1.03582262787285,-0.261611623816037,0.513568448215966
0.439104040091942,-0.244594960199699,1.4164260905673,-0.0506777840020356,-1.48904551173463
0.813261100137606,0.064901192190885,-0.933447251548139,-1.40636613476997,0.562807348788524
-0.90016979855435,-1.23049611102374,0.64718731697325,0.348217083912009,1.3983528723687
-0.275710444125863,0.629780016454412,0.638581278538423,-0.416051641779291,-0.631866320898749
-0.018368451602695,0.991992658029234,0.111938938712007,-0.976811674305504,0.851833243654058
-1.85269777861435,0.366341534207169,0.090463846623021,-2.17898558282997,-1.06636204248613
1.61213019110472,0.802699183559681,-0.590234970849344,-0.770467975793919,0.241279365370119
-0.748483509217297,-0.315903549250706,-1.73773837757662,-1.03433162878523,1.05629317058878
0.872340589503811,0.623059748309388,-0.530277173806605,-0.64859597621551,0.103792156058485
1.39205550433685,1.79065593555859,0.318306277996404,-0.247175225096102,1.66449304467641
1.31108364582172,1.07007179215315,-0.450247557290107,-0.114702890327896,-0.144865184260789
-0.819876343346102,-1.39577894649007,-0.205935049447564,1.04002819990196,1.52646093297785
-2.44821002389315,-1.48155323629443,-1.6083745119281,1.28224500047838,-1.0102675221398
-0.244579738269688,-1.89713199367193,-1.98686664647692,-1.10097366872917,0.519792125054808
0.11485177215367,-1.80055113055378,-0.991167906903509,-0.440025823656406,0.189298263218587
-0.673251832326217,0.553939771666476,0.285882972615909,1.6064250634966,0.654549647208115
0.886080232045844,1.0228339917434,1.01114413903612,1.11514150747689,-1.43941157256492
-1.04380322946228,2.73028537202033,0.38976008268967,-0.0546861094833779,1.15100163994362
0.0994833562022907,0.386068170256848,0.542123139765757,1.0034922946276,1.28814478237479
-0.435934732052464,-0.325911276315902,0.292976864694069,0.209310040359428,-0.771578886242813
0.962930544342654,0.159320833905944,2.65977563325692,-0.0532068188106254,0.665015097321548
-0.117311406776184,0.201760265203087,-1.15675188772864,-0.169493108353138,1.43144040709418
-0.79642250776454,-1.10492428682491,0.205414720859055,-0.470776182615409,0.10438832353077
1.64084289925528,-1.48668310880907,1.04395516908654,0.171509037060288,-0.643203165823644
0.251243252496414,0.938081979863505,0.101989626504482,-0.928340630515182,-0.965866999366616
1.84393928905357,-0.103215886572285,-0.691742229856212,-0.945768930848039,0.6202056617601
-1.50198503882389,0.0623120684703521,-0.88481550677092,0.219819573043015,0.0228614569714932
0.501528106844219,-0.353932862664652,-1.3647450741448,0.294746253851718,1.81505310943936
0.1647960726305,1.55654321969523,-1.69723451283405,-0.886049214538286,-1.14789886891992
0.313559252814047,0.463028819778142,2.25960339269775,-0.0624047001543626,0.172115920749549
0.328767178308805,-0.54508577548583,-1.55435375546444,-0.706293155550823,-0.842966445846987
1.4137553124786,-0.706164321007072,0.383899505603304,-1.94236174359527,0.116683215792754
0.622411595751853,0.228133753847244,1.18710425206217,-0.570305548927379,0.612106344576477
0.145047196638293,-0.235431868528357,-0.998163118182425,1.43543182060162,1.29934042400969
1.21949321493787,0.982360775241777,0.509845862271886,0.510499194903967,-0.23565417682167
0.331156189525511,0.707512054718064,-0.534145452224816,-0.258867282405953,1.36999205860946
0.271821758575265,-1.3356506784122,-0.316621783667324,0.0580591052178424,1.29980805967232
-1.04101053574303,-0.739575623606783,0.345015197253643,0.612690341588261,1.84693162695866
-0.00557856890439225,-0.119028363675968,0.362698887429774,-1.3448779257254,-1.38625696930031
-0.0993549740017464,1.73409735814864,0.84900668498766,-0.00795629464345204,-0.561796870743017
1.05130382593862,-1.98767532798778,-0.825147478826329,-1.64800833772568,-0.2783094988675
0.183517507773443,0.190023642383554,0.599890396218603,-1.34308096120415,-0.312837890016023
0.881291368089708,0.943573954845852,0.655355235975393,-0.395641252524558,-0.155535065098904
2.83892393162191,0.762259292704212,0.193983062852014,-0.203657098553284,-0.44087959183986
-0.923612263637226,1.32921589641848,2.03371002163659,-0.523281418482726,-0.116375860642677
-0.511746491815093,-0.26701075422522,0.0164508447361582,0.458641762492205,-0.474695421424142
-0.375388523408072,0.79158998869359,0.64649700824603,0.863523209414506,0.854057764411095
-0.650101597478652,1.61688082809036,1.62096359210452,0.346788353516541,-0.426371279439237
-1.6080445610373,0.82751760705086,-0.40863161173806,0.0107430633472395,0.769578377748061
0.897580250143143,-1.04846017653195,-1.53008509739555,0.169590036901644,-1.09378303035865
1.0582486474314,0.10462604557918,-0.743380991410218,-1.02311357602603,0.937686214494233
0.195615992721007,-0.622988172299313,0.353380860780305,0.676246929212287,-1.03924163285652
-1.78657778979344,-0.208502520913502,0.987501089232991,0.00350277063011909,0.848416922386048
-0.0666760481412176,0.178913442527243,-0.631641698404702,-0.273521735914157,0.842901243377112
-1.14679599507698,-0.438494188454517,-1.11852057530172,0.0205120698988784,-0.0356560947901406
-0.408922803293889,0.710071334783898,0.489177363252488,1.70508031700842,0.663836320212314
0.579167490706663,1.07332367577876,1.03654288411763,-0.253152360453373,0.647476805590365
0.0456838055481852,-1.58688002763268,1.28919192026975,2.26937076041504,-0.71374994830274
